text,labels,ID
"RT @TheBuckeyeNut: Only 1 Left So Take Advantage Of This Rare Ohio State - Heisman O-H-I-O -Framed Photo! ? 
",1,1184
"perfect angle while I tan. (excuse the leftover Fritos on my bottom lip) ??? 
",1,1185
"Two bowls of the leftover muffin batter. Breakfast of champions. #nebraska 
",1,1186
"What is leftover may be the best part #foodporn #yummy 
",1,1187
"RT @AndyBVB: We had a blast joking around and giving a light hearted insight into our world in the new K! Pick it up at shops now! 
",1,1188
"Well, thank goodness some German war machine iconography is still considered light-hearted fun. - credit to Dan 
",1,1189
"@tcobglobal back in London from Paris. Hopefully I'm more lively at work than these guys from the catacombs! 
",0,1190
"Really the love of my life ? ""@rtyourcrushx: Blake Lively 
",1,1191
"Life isn't about how you survive the storm, it's about learning to dance in the rain. 
",1,1192
"RT @HacksForHair: Blake Lively's hair ? 
",1,1193
"RT @mattmillerTV: Cast, crew and one lively corpse. Last day of season one! #forever #renewforever @ioangruffudd @joeldavidmoore 
",1,1194
"RT @iamsrk: Had a lively & educative trip with my lil ones. A big thanx to Montage Hotel (Pradip) & L.A. Colleges. Now to work! 
",1,1195
"RT @WomanCrushPlx: nobody's perfect...except for Blake Lively 
",1,1196
"RT @arellybass: This is very cute! Blake Lively photo kissing a giraffe reminded me of a pic of Leighton Meester kissing a pony ??? 
",1,1197
"S Club 7 has a strange effect on some people. They get very lively. 
",1,1198
"RT @pjstar: .@LucianoPhil: At 78, Morton barber Jim Fortman is as lively as ever. 
",1,1199
"I thought Sinon might be getting a bit lonely so I brought her some friends :) 
",1,1200
"RT @EarthPix: Lonely Tibetan road | Photo by CoolBiere (IG) 
",0,1201
"Gorgeous Milky Way seen from a lonely country road flanked by cornfields west of Lawrence, Kansas on 7/11/15. #kswx 
",1,1202
"RT @robgrantdotcom: Lost in the love of the music... 
",1,1203
"RT @MartinGarrix: loving the new @CodySimpson album, go check it out! :D 
",1,1204
"Got the kids loving the @bait-tech products today! Lol 
",1,1205
"RT @Bhattousai: Loving the architectural designs in #TheAfricaTheMediaNeverShowsYou 
",1,1206
"You are made for loving me. 
",1,1207
"RT @gomezgrandesong: im beyond proud to be a part of this loving wonderful family #FanArmyFaceOff #Selenators 
",1,1208
"Elvis Presley - Frankie and Johnny / Please Don't Stop Loving Me - USA 45 + PS 
",1,1209
"RT @Awakening2Truth: Loving others as you Love yourself! That's where we are headed.... isn't it exciting? 
",1,1210
"RT @AHappyFlower: Apologies for relative silence. I've been marooned in 1947 #filming #Fenland @ousewasheslp 
",0,1211
"RT @SpokespersonMoD: IAF rescues 28 marooned BSF Jawans from a Border Out Post near Ramgarh Village of Samba District in J&K. 
",0,1212
"RT @artfinderlatest: Marooned in Moskva by Hassan Raza #photography #art @artfinder 
",0,1213
"Srebrenica ceremonies marred by attack on Serbia's premier 
",0,1214
"RT @TheOnion: Suburban Parade Of Homes Marred By Rotting Ox On Lawn 
",0,1215
"RT @WOODTV: 20th anniversary Srebrenica ceremonies marred by attack on Serbian prime minister: 
",0,1216
"RT @chicagolandia: Pink Coral Beaded #Earrings #shoppershour #etsyaaa #epiconetsy #jewelry 
",1,1217
"RT @beauty_editor: The best hairstyles for medium, wavy hair: 
",1,1218
"@imaginepitbull kai looks so melancholy. like he's upset that jay, zane and cole went shopping without him oaijgjasf 
",0,1219
"RT @SexySam_dn: New set tomorrow.... Merry Christmas 
",1,1220
"RT @JensenAckles: Merry Happy Christmas Eve folks!!! Much love. From me and Bill! 
",1,1221
"RT @AkanshaGautam_: My big world...!! by A.A abdelmajid #Nature #NaturePhotography #Photography #Photo #Picture 
",1,1222
"#PLL fans remember this from Ali's Ice Ball in 05x13 'How the A Stole Christmas'?! ""Merry Christmas Bitches -A"". 
",1,1223
"@Merry__Can @HillaryClinton and she continues to be a liar 
",0,1224
"RT @MeloniFulvio: I got the power !!! By @melonifulvio #spoleto #umbria #italy #spirituality 
",1,1225
"RT @lunch_treyy: merry early Christmas from the fam 
",1,1226
"At today's notfast10k the barman was miffed we didn't buy a drink lol this Is with my running partner #ukrunchat 
",1,1227
"RT @EntDC: .@BeingSalmanKhan miffed with anti-religious messages, says he respects all faiths. Read here: 
",0,1228
"RT @Elizete_11: .@focusonline Pls sign petition no joy for dogs on dog farms #StopBoknal2015 UK 2014 
",0,1229
"Everyone had been misled by this statue. Evidence of coercion for #ComfortWomen, canceled by Asahi in 2014 Aug 5. 
",0,1230
"My boa rocks wit it! https://t.co/ge2I9hJvOf 
",1,1231
"How Whistle-Blower Helped Expose Michigan Cancer Doctor (via juice.li) 
",1,1232
"RT @GTKrecipes: LOL! 22 cake decorators that spectacularly misunderstood their instructions #cakedisaster 
",1,1233
"RT @WTA: .@MHingis & @Leander win @Wimbledon mixed doubles title--> #Wimbledon #tennis 
",1,1234
"RT @poyntontennis: Congratulations to our Mixed U13 team who have won NE Cheshire Division 1 for a second year in a row 
",1,1235
"RT @TheLadBible: Biggest mixed grill I've ever seen... 
",1,1236
"RT @TOISportsNews: #Wimbledon: @Leander Paes and @mhingis beat @AlexanderPeya-@TimeaBabos 6-1,6-1 to win mixed doubles title 
",1,1237
"Rowed & won as a ""junior"" in a Junior mixed 8 (IM3 M8+) at #llandaffregatta15 Now celebrating like one #teaandtoast 
",1,1238
"RT @ovomccann: Mocked years on end for our hairstyles and lips but apparently Kylie Jenner started it lollllll 
",1,1239
"RT @Nitsuano: Oh ya big thanks to @mr_mortified again for this amazing glasses holder. 
",1,1240
"RT @MasterDalK: . @mr_mortified is a tiny white girl trapped in a large Asian man's body. 
",1,1241
"RT @blackvoices: #BlackMuslimRamadan aims to celebrate a vibrant, often-neglected community 
",1,1242
"RT @autodesk: Inspired by student rooms this #render is a creepy interpretation of neglected sudent spaces. 
",0,1243
"RT @CadenceBippen: @fhcspartanbands we are nervous but excited and ready for BAND CAMP WOO HOO! Have fun on Wednesday! 
",1,1244
"RT @CauseWereGuys: Don't get offended 
",0,1245
"RT @EmrgencyKittens: this cat looks deeply offended 
",0,1246
"RT @indesighsive: luciee said she wouldn't be my friend if I got this tattooed on my nose I am offended and sad 
",0,1247
"RT @neonmoonco: WHY ARE YOU SO OFFENDED? 
",0,1248
"RT @SaiyanSyrian: This photo from Jerusalem is beautiful. Occupied Palestinians showing solidarity for the oppressed Syrians. 
",1,1249
"RT @Islamquote: If the eyes of a female cry over a man that oppressed her angels will curse him with every step he walks 
",0,1250
"@Rorymcneill67 @sparklecatcat Be brave Maggie,night night,watching The Outcast now.????? 
",1,1251
"RT @FansTWD3: Fiesta de la nueva serie de Robert Kirkman Outcast' en el Andaz Hotel. @wwwbigbaldhead =) 
",1,1252
"RT @BR_NBA: Stephen and Ayesha Curry welcomed their second daughter, Ryan Carson Curry, into the world 
",1,1253
"RT @FansTWD3: Fiesta de la nueva serie de Robert Kirkman Outcast' en el Andaz Hotel. @wwwbigbaldhead =) 
",1,1254
"RT @BI_Entertain: This new Cinemax show from the creator of 'The Walking Dead' looks terrifying 
",0,1255
"RT @Cameron_Gray: When you've run out of things to be outraged about 
",0,1256
"RT @adoreaboutmgc: most beautiful dude in the whole world im so overjoyed looking at this beauty everyone just look at him !!!! 
",1,1257
"RT @ArianaGrande: pouty but overjoyed I swear ?? 
",1,1258
"RT @xcassidyo: harry usually doesnt say ""overwhelmed"" in his wmyb solo but he did last niiiiiiiight 
",1,1259
"When you're overwhelmed with responsibilities (part 2) 
",0,1260
"RT @Jessicalombao: Someone was overwhelmed... 
",0,1261
"Have You Ever Woken Up In The Middle Of Night Paralyzed? ... 
",0,1262
"RT @SputnikInt: Man Paralyzed After Raid by Police Suspecting he Was Selling Marijuana #BlackLivesMatter 
",0,1263
"Dad designs shoes to give his paralyzed daughter the sensation of walking.. well played dad well played ? 
",1,1264
"RT @BabyAnimalPics: a man took care of a cat that was paralyzed after being hit by human 
",1,1265
"RT @djpupdawg: I swear my girl @agnezmo got cult like following! so passionate! Love it! Miss you homie!! 
",1,1266
"RT @loadedlouu: look how passionate he is.... WDBHG ?? 
",1,1267
"he's so passionate I'm gonna rip my eyebrows off 
",1,1268
"Passionate dialogue started by barber leaders like this man. This is what makes #CLT so unique! #Cops-n-Barbers 
",1,1269
"Passion fuels life. What are you passionate about? #JMTeam ~@ItsMutai 
",1,1270
"Dentist body bag fury: Dad finds daughter petrified restrained on papoose device 
",0,1271
"RT @thehopeline: Don't get upset with people or situations. Both are powerless without your reaction. #ShareHope 
",1,1272
"Am stepping on my ground no fear #play 
",1,1273
"RT @euphoriakay: the unholy trinity lol 
",1,1274
"RT @NootkaMarine: An action shot of Marine Operations Manager Gibran reeling in a big one! #NootkaSound #VancouverIsland #Fishing 
",1,1275
"Matthews sticks with reeling Mavs after Jordan rejection 
",0,1276
"Reeling him in better be a joy. #fishing #travel 
",1,1277
"Hey, I'm still reeling from the news Yohan is playing for Palace. 
",0,1278
"Still reeling from this, such an inspirational and incredible woman. Can't believe I was this lucky ?@JulietSimmsALL 
",1,1279
"@DiMarzio are you regretful after you notify Van Persie's transfer to Fenerbah?e? ?????? 
",1,1280
"RT @girlridestiger: cut my hair and feel immensely regretful about the whole thing 
",1,1281
"RT @BasedGianni: Looking at my old regretful ass tweets like 
",0,1282
"RT @Otaku_Lester: It is regretful to lose...afterall... 
",0,1283
"Scored the winning penalty in Final! 
",1,1284
"RT @Flyyafrican: @shescaradi sounds like a personal choice on his behalf lmfaoo no remorse 
",1,1285
"RT @fountia: Psychopaths Best At Faking Emotions Of Fear Or Remorse 
",1,1286
"@taylorswift13 How did you let this kitten get ridiculed - it is still so cute and sweet - I want this sweet kitten 
",1,1287
"RT @globalnewsto: ICYMI: Worst apartment ever? For-rent ad ridiculed on social media 
",0,1288
"Whether you're a novice or expert biker, you'll enjoy riding on the Brays Bayou Trails... 
",1,1289
"Doing some horse riding at my uncles farm, such a Beautifulll day! 
",1,1290
"RT @GroomSecrets: When someone else is riding your horse and he's giving them a hard time 
",0,1291
"RT @gigirules7: #AnnoyYourNeighbors fill their trash cans with rotten fish 
",0,1292
"Children with rotten teeth worryingly high 
",0,1293
"RT @Kendralee53: my hand ruined it, but oooOh wellll ??? 
",1,1294
"LMFAO! 10 Hot Girl Selfies Ruined 
",1,1295
"TWO CAREERS RUINED OVER SEX AND DONUTS...WOW! 
",0,1296
"@sainsburys tomorrow's team lunch is ruined thanks to your broccoli and it's many caterpillars.... 
",0,1297
"RT @Kaylz1Dfangirl: I don't know if I should be scared or not?!The suspension in this video is killing me!!? #RaphasSecret 
",0,1298
"RT @Retro_Spectro_: Beyond scared straight be like Pt. 2? ?? W/ @LeanandCuisine @youfunnyb @_Ziyeed 
",0,1299
"RT @PhxKen: IN THE BEGINNING OF A CHANGE, THE PATRIOT IS A SCARCE MAN, BRAVE, HATED, AND SCORNED. WHEN HIS CAUSE SUCCEEDS, THE.. 
",0,1300
"RT @countmagic: Life would so much more interesting if scorned women came back to get their revenge as 
",1,1301
"My #illustrations about the ""The Wrath of a #Robot Scorned."" See more #book cover #art at 
",0,1302
"@NBCNews Hell have no fury like a drug lord scorned. Wonder what's on Trump's mind now? #BeAfraidBeVERYAfraid ??????? 
",0,1303
"it's a bit shaky but a time lapse of the sunset in portugal ? 
",1,1304
"WTF! Airline Passengers that DESERVE to be Shamed! 
",0,1305
"RT @TWooodley: Tonight he shocked the world! @thenotoriousmma @ufc #UFC189 #UFCFightWeek #ufc @afflictionclothing 
",1,1306
"Man Finds an Old Picture of His Girlfriend and is Shocked... 
",1,1307
"RT @MaksKhorpyakov: The Exclusive 8 Pictures of Dead Sea Monsters The Shook The World!87 =>> 
",0,1308
"RT @guattari2600: shunned and pointedly ignored on account of trimming his claws yesterday 
",0,1309
"RT @Motorsport: He might have been shunned by Toro Rosso in #F1, but BMW's @afelixdacosta proved his class at #DTMZandvoort today. 
",1,1310
"RT @arewashams: How sinful are those youth who speak gently with their friends, while they shout at their Mothers. ?? 
",0,1311
"#streetdog in kolkata, #india. She was skittish, & we suspect she experienced some #animalabuse in the past. #dogs 
",1,1312
"Erwin-chick & Levi1. They cuddle a lot but Levi1 is skittish so he always runs away before I can get a pic. 
",1,1313
"RT @wmcdonald404: @thecatreviewer. Blinky cat's sibling. Shy and skittish. Not fussed. 5/10. 
",1,1314
"Skittish lip stain? beaut ? who wants one? No smudging & lasts ALL day! ?? 
",1,1315
"@MortuaryReport After years being skittish, outdoor cat, Bonnie's become a cuddle bomb in a week in my new apartment 
",1,1316
"She was so cute and skittish I wanted her so bad 
",1,1317
"The mysterious Yuki... The skittish #cat of the house enjoying the living room perch. 
",1,1318
"RT @fluffy_taeng: sooyoung bending so that hyotae won't appear too small lmao #considerate 
",1,1319
"RT @Forbes: One of the most fun to drive compact cars, the Mazda3 looks good: 
",1,1320
"O'shaughnessy winner with a kicker small for big bass. @Abu_Garcia @TackleWarehouse 
",1,1321
"@FrankIero love the movie""Home Alone""?here!my version of""FIATC alone in Russia!""this was done to concert in Moscow 
",1,1322
"H looks so soft and Louis so tough this is some dreamy fanfic 
",1,1323
"soft bro jonathan toews is gonna end my life one day 
",1,1324
"thank u mac mineralise skin finish in soft and glow I am truly soft and glo 
",1,1325
"RT @miss_jillyb: OMG! What a look! I hope it's because Sara's tattoo is still sore, not because Sara liked Emily's touch! #PLL 6x06 
",1,1326
"When we are sorrowful, agitated, overwhelmed afraid, we can know Jesus gets it. 
",1,1327
"Tangerine & Ginger Sparkling ... - - - #Beverages #Smashmouth #Tastitude #ThunderBay 
",1,1328
"RT @artintheage: Sunny days & a SNAP Mint Lemonade: 1 part SNAP to 3 parts sparkling lemonade. Garnish with mint. Cheers! 
",1,1329
"RT @michelemcook1: Sparkling raindrops on the petals of a rose. One of the best sights to be seen after a summer shower. 
",1,1330
"RT @ZOO: .@RosieMacck took a shower, jaws-dropped. We were left speechless too! 
",1,1331
"RT @LeahR77: The More U Spineless Dolts Criticize Trump The More Obvious It Becomes To Us WHY & The More WE Like & RESPECT HIM ?? 
",1,1332
"Just to be spiteful, @NaakiiChan. :D 
",1,1333
"Wretched are those who are #vindictive and #spiteful. #PopeFrancis #quote 
",0,1334
"A Maniac Stabbed Her 32 Times. 3 Years Later, The Man Who... 
",0,1335
"RT @Things4WhitePpl: Taking a selfie after getting stabbed 
",0,1336
"Man stabbed to death in Sunshine North >> 
",0,1337
"thanks all the my stream watchers <3 
",1,1338
"RT @motionshairUK: This weekend we want to celebrate the success of a strong and super talented woman! Go girl! #serenawilliams ?? 
",1,1339
"Still stunned and speechless ???? Amazing job @taylorswift13 #MetLifeStadium #1989WorldTour 
",1,1340
"RT @mashable: Artist paints Israel's air-raid shelters to make them ""sympathetic-looking."" 
",1,1341
"RT @DailyMailCeleb: Joe Jonas knows he's the luckiest dude on the planet, right? 
",1,1342
"On the wake up !! Make sure your there ! July 25th Sanders Studios 
",1,1343
"making friends with a lovely bar tender at Koi #gentleman #servicewithasmile #nightout #birthday #drinks #laughs 
",1,1344
"#Cameron still totally terrified of the British press #rt #politics #satire #RT 
",0,1345
"Some are sick, some dying, & all are terrified. #NotOurs 
",0,1346
"RT @WWEAJLee: Proud to be included in my second ppv poster. This one also includes a terrified Daniel Bryan. Sensing a theme. 
",1,1347
"RT @alinashigri: Terror-stricken city at 11:30 in the night 
",0,1348
"RT @MathiousRexxar: Hanging out with Lord Marrowgar. Guy is a bit testy. #wowselfie 
",0,1349
"Thrilled to buy a ticket for the concert of the legendary violinist Itzhak Perlman! One of the bonus living in London 
",1,1350
"As you can see the animals are absolutely thrilled about us no longer living sin. 
",1,1351
"Thrilled to share that our film Tocando la Luz (Touch the Light) just won int'l doc feature award @GalwayFilm! 
",1,1352
"Lana always looks super thrilled to take pictures with me ? 
",1,1353
"RT @Elizete_11: .@UKTI sometimes thrown live into rotating drum that removes the fur with boiling water Uncivilised! 
",0,1354
"RT @_TronVin_: She fucking smirks after being thrown against the wall. 
",1,1355
"Thunderstruck by Erik Larson (2006 1st) - Great Criminal Chase, London 1902 
",0,1356
"RT @HTC_Kristy: #WCW to my HTC sisters ???? #thunderstruck @TexansCheer @HTC_Speaker Have a fabulous day all ?? 
",1,1357
"Thunderstruck (Thunder Mountain Brotherhood), Thompson, Vicki Lewis, Good Book 
",1,1358
"2006-07-17, A Clock Ticked, Kleinberger, Debra S., Very Good, -- , Book 
",1,1359
"RT @AEJKhalil: Thousands of Detainees are tortured to death by Assad Regime #Syria #SaveTheRest 
",0,1360
"RT @stopeatingcats: #StopBokNal2015 Dogs should be cherished & out playing not tortured & tormented 4 meat 
",0,1361
"1 million dogs tortured b4slaughter on 3 hottest days in July/Aug in #StopBoknal2015 -show u care, raise awareness 
",0,1362
".@TheEconomist Some Koreans believe eating tortured dogMeat makes them virile #StopBoknal2015 
",0,1363
".@EnviroNewsTV Some Koreans proud of culture including tortured dogs, in front of their property. #StopBoknal2015 
",0,1364
"RT @TheSyriaCmpgn: ...Killing 23 civilians. Do something for those trapped in the rubble by donating: https://t.co/3xxOCAjJqS 
",0,1365
"Cats trapped using live birds wired to cages #SpeakUp4Dogs #NotCool4Cats @LeaderOnline 
",0,1366
"RT @STcom: Lorry runs into drain after colliding with car along Yio Chu Kang Road, driver trapped 
",0,1367
"NCIA helps troubled teens turn their lives around - #howto #how 
",1,1368
"RT @bigsexybara: I like how this one turned out ? 
",1,1369
"This just turned my whole entire day around ??? ... One day she gone be mines 
",1,1370
"RT @BenoitOdennwn: congrats to Hilary Duff for being one of the few Disney stars who hasn't turned crazy 
",1,1371
"Moms the real mvp hooking it up with B&G and bacon ?? 
",1,1372
"RT @KnightlyGrind: Much better seats without @lakers fans filling up the building. #nbasummerLeague 
",1,1373
"@castlefranta like yes please knock me up but he's 26 I think okay 4 years is nothing 
",1,1374
"This is our #Hillary2016 team, be a part of it. Sign up to volunteer --> 
",1,1375
"RT @jarpad: Hey #WBSDCC look what we're up to!!!! @JensenAckles @paulwesley @iansomerhalder 
",1,1376
"RT @singerboi3890: RT @AceRedBand1t: A white woman called me and her legal first name was Halloween. Halloween. I was upset. 
",0,1377
"RT @RealDwneastDiva: Have you talked about this Joey? You're all upset about emails, how about this? #morningjoe 
",0,1378
"i am so upset, why evan. why couldn't you just go to taissa?! 
",0,1379
"RT @ASAPTrilllifee: BRO ON GOD THIS HOE USED TO EAT ?? 
",0,1380
"((AT LEAST I'M NOT SO USELESS IN BATTLE??)) 
",1,1381
"My feelings about this weekend and how useless and unproductive I've been 
",0,1382
"This Day in Wrestling History (July 11): Matt Hardy, Vengeful Lover 
",1,1383
"The fishing is a little slow but the flowers are vibrant and beautiful. @NokomisLife #MPLS 
",1,1384
"A rare, vibrant and beautiful Islamic Nishapur glazed bowl, dating to 900 AD. 
",1,1385
"A VINTAGE SCANDINAVIAN ALSTERFORS VIBRANT BLUE RETRO DESIGN ART GLASS VASE! 
",1,1386
"RT @zac_skinner1: Happy Birthday Em, in love with your vibrant personality and the crazy misadventures we have. See ya soon ???? 
",1,1387
"RT @mjesusgz: Vibrant Colours by Graham Gercken - #pintura #art #artwit #twitart #fineart #gercken #painting 
",1,1388
"Mother is tripping! Kind? Warm hearted? Sophisticated? ???? 
",1,1389
"RT @pledis_17: [Doogi PD] Loving the paparazzi cut! Cynical but warm hearted boy Doyoon! 
",1,1390
"RT @GameOverGreggy: Just met Batman Beyond @willfriedle. Glad washed-up Batman Unlimited @RogerCraigSmith was there to ruin it. 
",1,1391
"RT @GeorgeFoster72: They have a fascination with Afros lately, so the oldest washed and teased them all. Pretty gals 
",1,1392
"Thank you @god for this non white washed beauty 
",1,1393
"Bob Scott's, hard to believe it was half full of water last August when the bridge got washed away. New bridge is fab 
",1,1394
"When you're a washed up athlete and its softball playoffs... You start stretching a hour and half before the game ? 
",0,1395
"NBD, just getting weepy on the way to work listening to Molly Ringwald watch Breakfast Club w/her daughter on TAL. 
",0,1396
"Feeling weepy. Marcee brings me cake & tea. Does this make me part of #blessed twitter or... 
",0,1397
"Whipped a uturn and ran a stop sign to come look at this beauty. ???? 
",1,1398
"Wicked here it is!! '68 AMC AMX Awesome paint job! #Neapolitan #smw2015 #yql 
",1,1399
"RT @AmandaDiazl: Happy birthday to me ??? 
",1,1400
"RT @KimKardashian: These wild ladies always help each other when they have boo boo's! #BFF'S #HappyBirthdayP 
",1,1401
"RT @FollowYayu: ?RTF???#FF? @luckypete21 @kissmiss_sen @whitegirlsnude @PornoBrazil @get50me @Honey_B69 @discoteta @woody_wild 
",1,1402
"RT @popwrecked: #PopwreckedApproved @KendallJenner's Boobie-Feeling Wild Ass Time in Cannes! 
",1,1403
"RT @Dolphin_Project: Wild dolphins swimming free in the Bahamas #DolphinProject 
",1,1404
"RT @tennis_photos: Kate Winslet was looking worried for Roger Federer at #Wimbledon. #titanic 
",0,1405
"RT @Michael1979: I am 100% worried today. Here's the breakdown of my concerns: 
",0,1406
"RT @Nunastic: Worshipful rabbits at Longthorpe Tower #BAAPboro #BAA2015 
",1,1407
"VINTAGE 1970 DECK OF WORSHIPFUL COMPANY PLAYING CARDS - MAYFLOWER 
",1,1408
"So perfect so #Worshipful ""@AliceSkary: Just a reminder that my feet are perfect. ;) 
",1,1409
"I cannoy rate this album higher than 5* for worshipful integrity over performance. https://t.co/8NMjcoG4ym 
",1,1410
"RT @DopeBucks: Guys, Quit Wasting Money on Worthless Powders! How I Gained Mass, Definition and Strength 
",1,1411
"RT @MSF_Sea: Muhammed, 18 yrs, fled Idlib in Syria after he was wounded in a missile explosion. He is now crossing Europe on foot. 
",0,1412
"The Wounded Angel / Hugo Simberg 
",0,1413
"RT @Freedom_Daily: ILLEGAL ALIEN advocate protesters SHOUTED DOWN at #trump Arizona rally (VIDEO) #tcot 
",0,1414
"RT @FolgerLibrary: ""These words are razors to my wounded heart."" -Titus Andronicus #ShakespeareSunday 
",0,1415
"RT @Supreme_Tay: SHE REAL LIFE WRECKED THIS HO 
",1,1416
"this is me after I got wrecked from a movie last night 
",0,1417
"RT @xojadakisss: Yall dead wrong 
",0,1418
"RT @Retro_Spectro_: When being transracial goes wrong ????? 
",0,1419
"RT @theIeansquad: When your siblings hanging with the wrong people ??? 
",0,1420
"RT @Shyannaxx: When you realize you spelled something wrong in your tweet a day after it was posted @TaniseMarkia143 
",0,1421
"#FansArmyFaceOff If ya don't think Niall is the cutest thing in the world , ya whole life is wrong ?? #Directioners 
",1,1422
"RT @meechonmars: Even When You Admit To What You Did Wrong Parents Still Be Mad. @dopeisland 
",0,1423
"RT @FelixSandman: #RisingStar #TheFoooConspiracy #Sweepstakes YAAAAAAZ THAT'S RIGHT!! Hahahaha don't spell wrong has I did! ? 
",1,1424
"RT @WeLoveRobDyrdek: Bring me luck today 
",1,1425
"Zippy The Fat Cat before during & after our 1st attempt at shaving him ourselves! 
",1,1426
"RT @Crystal_Fishy: Beautiful photo of a Lion couple taken by Morkel Erasmus. I love this photo. 
",1,1427
"Abandoned Baby Girl Found in Woods Being Eaten Alive By A... http://t.co/qfRp6nD0qO http://t.co/H3mhUk8L2r
",0,1428
"RT @horrificstory: Found in an abandoned home http://t.co/yifo6XOKf5
",0,1429
"Melancholy Tintypes of an Abandoned Amusement Park http://t.co/AXAj7WFkGi via @hyperallergic http://t.co/Nhqm1QUKQk
",0,1430
"RT @TheSickDrawings: Abandoned swimming pool taken over by nature. http://t.co/xzlh4wCbVK
",0,1431
"RT @TheSickDrawings: Abandoned Six Flags in New Orleans http://t.co/nJLHXNXx3D
",0,1432
"#cars http://t.co/T4A1vEqoLS #Cars #Chatillion-Car-Graveyard #WWII Traffic Jam in Belgian Forest Lies ... http://t.co/9zrLJRk7Qa
",0,1433
"Thank u for your understanding heart and shining smile.I want to kiss the aching everywhere #GetWellSoonMinho http://t.co/LdCF9d6TXI
",1,1434
"Me on tour. Performing in front of all of my adoring fans! http://t.co/APhnWAKnRB
",1,1435
"@kathannase anything for my adoring fans http://t.co/8VBIyaO1wo
",1,1436
"'I'm not judging you but you screamed louder for yourselves than you did for us' HE'S SO ADORING http://t.co/PkwcenfUbe
",1,1437
"Me when I'm adoring myself be like http://t.co/jee89Pojc1
",1,1438
"Top Shot: Roads Aglow http://t.co/4DmHJEaFC6 http://t.co/RSmwxjmJzs #photography
",1,1439
"RT @wlynnnich: ""@EarthPics_HD: Doubtful Sounds, New Zealand http://t.co/x8BLaUtvcH""mirrored beauty ; all aglow!!...
",1,1440
"Writing powered by Kale salad...I'll take it! #grateful that I was able to write something coherent. http://t.co/FT4lgu829x
",1,1441
"Our #facial treatments will leave your #skin #smooth, #flawless, and #aglow! #silkysoft #toned #healthy #skincare http://t.co/FDvNZOEPcY
",1,1442
"A sneak peek of the Best Wishes cover shoot. Our pregnant cover gal is all aglow in this @thymematernity wardrobe. http://t.co/6nJVefZi0n
",1,1443
"Wednesday's laugh brought you by the Daily Mail. New memes of dog protecting cat during storm http://t.co/JFk7iZHFLr http://t.co/jXM9wn0H2b
",1,1444
"In Argentina, an Anguished Anniversary for Jewish Center Bombing #Iran #IranDeal http://t.co/po8hFu9t5I http://t.co/I2rLo5sP3K
",0,1445
"I am appalled! RT @tlalane: #Benzema http://t.co/y0J6JFZmyG
",0,1446
"Barren Woman Arrested For Kidnapping 5 Year Old Boy -  http://t.co/6FQgAnrt8e http://t.co/ntVfECQcs6
",0,1447
"RT @DailyMirror: 'Drunk man is beaten and tied up by fellow plane passengers' http://t.co/m9JidWkDET http://t.co/ricnLmYfZe
",0,1448
"DeAndre Jordan -- I've Got the Cure for Bitter Mavericks Fans (VIDEO) http://t.co/HBNopfUUId http://t.co/fSVjrLV9u7
",1,1449
"http://t.co/kVzN7pJVqf You Can Be Bitter, or You Can Get Better http://t.co/hNCMi4iida
",1,1450
"RT @campuzanoalon: Hot sell 70pcs Swarovski Crystal Loose Beads 6X8mm Black A36 http://t.co/CvxgCBcAJL http://t.co/YzSuJQt9yG
",1,1451
"RT @NBCNews: Black man shot in the head by cop during traffic stop http://t.co/mhh3mSX9Dj http://t.co/9vrSgESn1O
",0,1452
"I'm bleeding http://t.co/OXRoFhmYHu
",0,1453
"If your like me and suffer with oily blemished skin or suffer with stress spots I recommend mud masks!! (I look gd)? http://t.co/8m3WYCACAu
",1,1454
"Cownose rays, spotted eagle rays, black blotched rays, blue spotted ribbontail rays, honeycomb rays and leopard rays! http://t.co/uB3B3PRpNW
",1,1455
"RT @Yarel7x: They look so broken... http://t.co/zGEaai94FU
",0,1456
"look at all these old white men ~the system isn't broken, it's working as designed~ http://t.co/y1YjoAQwEN
",0,1457
"RT @thefader: Premiere: Listen to @iamkevingates buoyant but X-rated new song, ""Kno One."" http://t.co/P0h0EIsUli http://t.co/LledMBK7C2
",1,1458
"Daryl Pierson memorial burned: http://t.co/ubnPCvvvDe http://t.co/5kuQTweL9Y
",0,1459
"RT @Hoperatives: MadTree and Pink Boots to Raise Money for Burned?Brewer http://t.co/FCpyX4M2ry http://t.co/fKBeFYViyl
",0,1460
"RT @ViperSlays: @Chrissy_EU @Aqua1arda Here is your nan before I burned the cunt http://t.co/mbutJfNatw
",0,1461
"JK YouthCongress protested against BJP-PDPgovt. Dy.CM NirmalSingh effigy was burned on non allotment of AIIMS inJammu http://t.co/bQATbTUOVE
",0,1462
"RT @1DAsiaCrew: He's probably the sweetest & most romantic & caring boyfriend?? #HarryAppreciationDay http://t.co/A6VxyPxA5k
",1,1463
"RT @The1DHotSeat: He's always so sweet and caring #HarryAppreciationDay -E http://t.co/h7hxykw9xp
",1,1464
"RT @JHOLYTRINITY: Dahyun is so caring she doesnt deserve the hate please leave my cute bunny alone http://t.co/eWcuP2br5s
",1,1465
"RT @LiamIsMySmile: Thank you for this amazing, talented, loving and caring human being #HarryAppreciationDay http://t.co/DxTBa9jLlE
",1,1466
